id|Question|Answer_1
442|Đề nghị Bộ Y tế hướng dẫn cách đeo và thải bỏ khẩu trang để tránh lây nhiễm COVID-19?|Bộ Y tế cho biết, ngày 6/2/2021 Bộ đã ban hành Quyết định số 1053/QĐ-BYT hướng dẫn đeo khẩu trang trong phòng, chống dịch COVID-19 tại nơi công cộng. Quyết định số 1053/QĐ-BYT nêu rõ:1. Cách đeo khẩu trang- Bước 1: Rửa tay đúng cách với xà phòng hoặc dung dịch rửa tay sát khuẩn có chứa ít nhất 60% cồn trước khi đeo khẩu trang.- Bước 2: Xác định phần trên, dưới của khẩu trang.- Bước 3: Xác định mặt trong, ngoài theo đường may hoặc mặt đậm hơn ở bên ngoài.- Bước 4: Đeo và điều chỉnh để khẩu trang che kín mũi, miệng đảm bảo không có khe hở giữa mặt và khẩu trang.Lưu ý: Không chạm tay vào mặt ngoài khẩu trang trong suốt quá trình sử dụng. Nếu chạm vào phải rửa tay đúng cách với xà phòng hoặc dung dịch rửa tay sát khuẩn có chứa ít nhất 60% cồn.2. Thải bỏ khẩu trang- Bước 1: Khi tháo khẩu trang chỉ cầm phần dây đeo sau tai (không chạm vào mặt ngoài của khẩu trang).- Bước 2: Bỏ khẩu trang vào túi kín (nếu có) và/hoặc bỏ vào thùng rác có nắp đậy kín đối với khẩu trang dùng 1 lần.- Bước 3: Rửa tay đúng cách với xà phòng hoặc dung dịch rửa tay sát khuẩn có chứa ít nhất 60% cồn.Lưu ý: Thay hoặc thải bỏ khẩu trang sau: mỗi lần sử dụng hoặc khi bị bẩn. Tuyệt đối không dùng lại đối với khẩu trang dùng 1 lần.3. Tái sử dụng khẩu trang 870 (khẩu trang vải kháng giọt bắn, kháng khuẩn)- Giặt bằng tay.- Giặt riêng.- Phơi tự nhiên, sấy hoặc là khô.- Số lần tái sử dụng: Đọc kỹ hướng dẫn và khuyến cáo của nhà sản xuất được in trên bao bì hoặc nhãn mác của sản phẩm.
4479|Rửa mũi - họng cho trẻ mắc COVID-19 như thế nào?|"Dung dịch nước muối sinh lý, nước muối biển, nước muối
ưu trương 3%: lọ nhỏ hoặc bình xịt phun sương.
Quy trình: nhỏ hoặc xịt mũi, sau đó hút sạch bằng dụng cụ phù
hợp hoặc hướng dẫn trẻ xì mũi. Thực hiện rửa mũi - họng 2 - 6 lần
mỗi ngày tùy mức độ chảy mũi. Không tự pha nước muối để rửa
mũi họng cho trẻ, tránh tự bơm rửa mũi tại nhà.
"
1274|Tôi bị tai nạn đã cắt lách được 4 năm, hiện không điều trị thì tiêm vaccine Covid-19 có được không? Xin cho tôi lời khuyên sớm nhất có thể.| Chào anh/chị, Anh/chị có tiền sử cắt lách do tai nạn cách đây 4 năm, hiện không điều trị gì, sức khỏe vẫn bình thường, theo Quyết định số 2995/ QĐ-BYT ngày 18/06/2021 do Bộ Y tế ban hành, anh/chị vẫn có thể tiêm phòng vaccine Covid-19. Khi đi tiêm anh/chị cần khai báo đầy đủ tiền sử bệnh, dị ứng bản thân cho bác sĩ khám sàng lọc, không quá căng thẳng, lo lắng. Nên ăn uống đầy đủ, nghỉ ngơi hợp lý trước khi tiêm.  Cảm ơn câu hỏi của anh/chị. Trân trọng!
2275|Tôi đang dùng một loại thuốc kháng sinh với liều 16mg, cách 2 ngày dùng một viên. Xin hỏi tôi có thể đi tiêm vaccine Covid-19 được không?|" Chào bạn 
Theo những gì bạn mô tả thì chúng tôi không biết bạn đang điều trị bệnh gì? thời gian sử dụng thuốc của bạn trong bao lâu? hiện tại bệnh của bạn đã ổn chưa? Nếu bệnh của bạn đã ổn định và đang dùng liều dự phòng tối thiểu trong thời gian 3 tháng qua, theo hướng dẫn mới nhất của Bộ Y tế bạn không nằm trong nhóm đối tượng chống chỉ dịnh hay hoãn tiêm chủng. Bạn nên tham khảo thêm với bác sĩ của mình để có quyết định tốt nhất trước khi tiêm chủng.
Chúc bạn sức khỏe. Trân trọng!"
3613|Thưa bác sĩ! Thông thường sau tiêm vaccine cơ thể sẽ có một số phản ứng. Nhưng tôi sau tiêm không có dấu hiệu gì, xin hỏi bác sĩ vaccine có hiệu quả không? Xin cảm ơn bác sĩ!| Chào anh,  Các tác dụng phụ sau khi tiêm vaccine Covid-19 thường ở mức độ nhẹ đến trung bình như sốt nhẹ, đau nhức cơ... Đây là điều bình thường và không phải là dấu hiệu đáng báo động. Các tác dụng phụ này là những dấu hiệu cho thấy hệ thống miễn dịch của cơ thể đang phản ứng với vaccine, cụ thể là kháng nguyên (một chất kích hoạt đáp ứng miễn dịch) và đang chuẩn bị để chống lại virus. Các tác dụng phụ này không ảnh hưởng đến sức khỏe và thường tự biến mất sau vài ngày. Tuy nhiên, phản ứng của vaccine Covid-19 sau khi được chủng ngừa tùy thuộc vào cơ địa của từng người. Do vậy, việc không có phản ứng phụ gì sau tiêm chủng không ảnh hưởng gì đến hiệu quả của vaccine Covid-19. Cảm ơn câu hỏi của anh, chúc anh sức khỏe. Trân trọng!
3018|Tôi được chuẩn đoán cao huyết áp cách đây hai năm. Một năm đầu tôi uống mỗi ngày, năm thứ hai do mỗi ngày đo 2-3 lần thấy chỉ số huyết áp bình thường nên tôi không uống mỗi ngày nữa, mà chỉ khi mỗi lần đo thấy chỉ số cao mới uống, thường 7-8 ngày mới có chỉ số cao một lần.| Trường hợp bệnh lý của anh, chị có thể vẫn tiêm phòng vacicne Covid-19. Tuy nhiên, theo hướng dẫn của Bộ Y tế thì nên được chuyển tiêm trong khối bệnh viện khi các bệnh lý của anh/chị duy trì ổn định ≥ 3 tháng. Ổn định ở đây nghĩa là không có tình trạng nặng lên của bệnh và không cần thay đổi thuốc điều trị trong vòng 3 tháng trước khi tiêm vaccine Covid-19.
2245|Biến thể Delta có nguy cơ dễ lây lan hơn hay không? |Có. Biến thể Delta có nguy cơ lây lan cao gấp khoảng hai lần so với các biến thể trước đây. Tuy nhiên, các biện pháp phòng ngừa tương tự như không đi đến nơi đông người, giữ khoảng cách với người khác và đeo khẩu trang vẫn mang lại hiệu quả trước biến thể Delta.
4271|Trường hợp bị dị ứng với amox + sulbactam thì có thể tiêm vắc xin được hay không? Có loại vắc xin nào ưu tiên dành cho các đối tượng bị dị ứng không?|"Đương nhiên là người có tiền sử dị ứng và tiền sử shock phản vệ thì cần phải được tư vấn đầy đủ và cán bộ y tế phải chuẩn bị để có thể đối phó với shock phản vệ.
 Nếu bệnh nhân chỉ bị dị ứng không liên quan đến vắc xin như dị ứng với thuốc, thực phẩm, lông chó mèo, phấn hoa, cao su latex thì có thể tiêm vắc xin như thường.
 Nếu bị dị ứng sau khi tiêm vắc xin khác thì phải cẩn thận hơn và phải báo cáo với bác sĩ sàng lọc tiêm chủng (nhưng vẫn có thể tiêm).
 Nếu dị ứng với thành phần của vắc xin (trong vắc xin mRNA có Polyethylene Glycol, vắc xin AZ hoặc J&J thì có polysorbate) hoặc xảy ra phản ứng sau khi tiêm một loại vắc xin Covid-19 nào thì không được tiêm vắc xin đó nữa mà phải chuyển sang vắc xin khác."
860|Pháp luật quy định như thế nào về thẩm quyền quyết định việc áp dụng biện pháp hạn chế tập trung đông người hoặc tạm đình chỉ các hoạt động, dịch vụ tại nơi công cộng?|"Khoản 3 Điều 17 Nghị định 101/2010/NĐ-CP quy định về thẩm quyền áp dụng biện pháp hạn chế tập trung đông người hoặc tạm đình chỉ các hoạt động, dịch vụ tại nơi công cộng như sau:

- Chủ tịch Ủy ban nhân dân cấp huyện xem xét, quyết định việc áp dụng biện pháp hạn chế tập trung đông người hoặc tạm đình chỉ các hoạt động kinh doanh, dịch vụ tại nơi công cộng trong trường hợp dịch xảy ra theo đề nghị của Thường trực Ban Chỉ đạo chống dịch cấp huyện;

- Chủ tịch Ủy ban nhân dân cấp tỉnh xem xét, quyết định việc áp dụng biện pháp hạn chế tập trung đông người hoặc tạm đình chỉ các hoạt động kinh doanh, dịch vụ tại nơi công cộng trong trường hợp dịch xảy ra trên địa bàn từ hai huyện trở lên theo đề nghị của Thường trực Ban Chỉ đạo chống dịch cấp tỉnh;

- Bộ trưởng Bộ Y tế chủ trì, phối hợp với Bộ trưởng các Bộ hoặc Thủ trưởng cơ quan ngang Bộ xem xét, quyết định việc áp dụng biện pháp hạn chế tập trung đông người hoặc tạm đình chỉ các hoạt động kinh doanh, dịch vụ tại nơi công cộng đối với các hoạt động, dịch vụ có quy mô lớn ở trong nước."
1213|Con trai tôi bị dị ứng phải nhập viện hai lần (một lần ăn ghẹ lột đông lạnh, một lần ăn tôm, nhưng sau này ăn tôm không sao) thì có chích vaccine được không ạ? Xin cảm ơn bác sĩ!|" Chào bạn 
Theo như lời bạn kể, cả 2 lần con trai bạn phải nhập viện điều trị vì dị ứng hải sản (chưa rõ mức độ dị ứng là độ 1 hay độ 2 trở lên), nếu độ 1 (triệu chứng nhẹ như ngứa, mẩn đỏ ở da niêm...) chị nên cho con trai chị tiêm tại bệnh viện.
Tuy nhiên, với trường hợp con trai chị có phản ứng phản vệ độ 2 trở lên (mức độ nặng với triệu chứng khó thở, khò khè, đau quặn bụng, nôn/buồn nôn...phải nhập viện cấp cứu) thì sẽ chống chỉ định tiêm chủng vaccine Covid- 19.
Chúc bạn và gia đình sức khỏe."
3423|Em bị bệnh hen phế quản và đang dùng corticoid liều thấp có tiêm được vaccine Covid-19 không ạ? Xin cảm ơn!|" Chào anh/chị,
Trường hợp của anh/chị nếu trong 3 tháng gần đây không xuất hiện cơn hen phải sử dụng thuốc cắt cơn khẩn cấp có thể tiêm được vaccine Covid-19 tại tuyến bệnh viện, còn nếu có phải tạm hoãn và chờ bệnh ổn định trên 3 tháng thì mới được tiêm chủng vaccine.
Cảm ơn câu hỏi của anh/chị. Trân trọng!"
1131|Liệu vaccine có gây ra những tác dụng phụ khác nhau ở nam và nữ?  Độ tuổi có ảnh hưởng đến tác động của vaccine?|Tác động của vaccine khác nhau đối với mỗi người. Và không có bằng chứng về sự khác biệt về tác dụng phụ giữa nam và nữ. Hiện tại cũng chưa có đủ dữ liệu để khẳng định liệu tuổi có ảnh hưởng đến tác dụng của vaccine. Chúng tôi cũng không thể lường trước được những người có tác dụng phụ và mức độ tác dụng phụ ở mỗi người.
2243|Tôi không biết mình có thai nên đã tiêm vaccine Covid-19 AstraZeneca mũi một. Như vậy thì thai nhi có bị ảnh hưởng gì không?|" Chào chị 
Theo khuyến cáo của Tổ chức Y tế Thế giới (WHO) thì vẫn tiêm vaccine Covid-19 cho phụ nữ mang thai và đang cho con bú và chưa có bằng chứng nào được ghi nhận về ảnh hưởng của vaccine lên sức khỏe của thai nhi. Tuy nhiên, theo hướng dẫn của Bộ Y tế thì nên hoãn tiêm cho các đối tượng phụ nữ mang thai và cho con bú. Do đó, việc chị tiêm vaccine Covid-19 xong mới phát hiện mình có thai thì cũng không nên lo lắng lắm, chị cần đi khám thai định kỳ để theo dõi sức khỏe thai nhi.
Cảm ơn câu hỏi của chị. Chúc chị nhiều sức khoẻ, trân trọng!"
936|Tôi nên làm gì nếu tôi xuất hiện các triệu chứng giống với triệu chứng COVID-19?|"Nếu quý vị khởi phát các triệu chứng trong vòng 14 ngày sau khi đến Úc hoặc trong vòng 14 ngày kể từ lần
tiếp xúc cuối cùng với người được xác nhận bị nhiễm bệnh, quý vị nên sắp xếp đến gặp bác sĩ để kiểm tra
khẩn cấp.
Quý vị nên gọi điện thoại cho phòng khám bệnh hoặc bệnh viện trước khi đến và cho họ biết quý vị đã du
lịch ở đâu hoặc quý vị đã tiếp xúc với trường hợp xác nhận nhiễm vi-rút corona. Quý vị phải cách ly trong
nhà, khách sạn hoặc cơ sở chăm sóc y tế cho đến khi cơ quan y tế công cộng thông báo cho quý vị rằng
quý vị an toàn để quay lại các hoạt động bình thường."
802|Vaccine COVID-19 bảo quản ở nhiệt độ nào?|"Hiện các vaccine COVID-19 được cấp phép sử dụng trên thế giới điều kiện bảo quản ở nhiệt độ khác nhau. Vaccine của Pfizer được bảo quản trong môi trường từ - 80 độ C đến - 60 độ C, Moderna từ - 5 độ C đến - 15 độ C; Johnson&Johnson từ - 25 độ C đến -15 độ C; vaccine Sputnik V là ≤ -18 độ C; AstraZeneca từ 2 độ C đến 8 độ C.

Nguyên nhân hầu hết vaccine đều được bảo quản trong môi trường lạnh là bởi MRNA trong vaccine là vật liệu di truyền ""dạy"" các tế bào miễn dịch cách tạo ra protein đột biến được tìm thấy trên virus gây ra COVID-19.

Hệ miễn dịch phản ứng bằng cách tạo ra các kháng thể chống lại loại protein tăng đột biến đó, sau đó học cách bảo vệ cơ thể chống lại virus trong tương lai. Về bản chất, các phân tử mRNA không ổn định, nếu bị treo trong thời gian dài thì các tế bào có thể tích tụ mức độ có hại do các protein mà chúng giúp tạo ra."
3705|Trong nhà em đang có một cuộc tranh luận, hai phe rất rõ ràng, em muốn đưa con đi tiêm chủng cho đúng lịch nhưng nhà em lại có ý kiến cho rằng không nên đi tiêm lúc này vì lo sợ bị lây Covid-19. Bác sĩ Khanh có thể cho em ý kiến về vấn đề này không ạ?| Chào bạn, Đây cũng là câu hỏi của khá nhiều người. Chúng ta cũng biết là trong quy định về giãn cách có nói không ra khỏi nhà khi không cần thiết nhưng tiêm vaccine là cần thiết. Thực ra, khi đi ra đường hoặc tới đâu đó nhưng nếu thực hiện đúng hướng dẫn vẫn có thể đảm bảo an toàn.  Ví dụ như mình đeo khẩu trang, mang mũ che giọt bắn hoặc đi chích ngừa mà có hẹn giờ, chỉ cần ngồi đúng vị trí, không di chuyển tới những khu vực khác.... mình vẫn có thể đảm bảo an toàn được cho bản thân và người thân. Nếu chúng ta không đi tiêm chủng mà tới những khu vực khác nhưng không thực hiện các nguyên tắc phòng dịch vẫn có thể bị bệnh.  Có những thực tế xảy ra trong thời dịch như sau:  Thứ nhất, phụ huynh thấy con mắc bệnh nhưng không mang đi khám. Đến khi bệnh nặng, việc chữa bệnh rất khó khăn. Do đó, nếu cần thì chúng ta nên tới bệnh viện để thực hiện thăm khám kịp thời.  Thứ hai, rất nhiều em bé không được thực hiện chích ngừa đúng lịch. Chúng ta biết 6-9 tháng đầu là những mũi vaccine rất quan trọng, không chỉ ngay tại thời điểm đó mà còn quan trọng với những giai đoạn sau. Với những mũi tiêm cơ bản, chúng ta phải chích ngừa đúng lịch. Nếu bỏ qua giai đoạn đó, khả năng bảo vệ sẽ giảm xuống, trẻ em sẽ có nguy cơ mắc bệnh cao hơn.  Sau khi hết Covi-19 hoặc khi dịch tạm lắng, trẻ em sẽ hòa nhập lại với cuộc sống, người lớn cũng vậy và có thể mang theo nguồn lây về cho trẻ. Vậy nên, trẻ em phải được hưởng cơ hội chích ngừa nên các bậc phụ huynh cần cố gắng thu xếp thực hiện tiêm chủng cho trẻ. Nếu chúng ta cứ chờ tới khi hết dịch nhưng cũng chưa biết chờ tới khi nào cũng sẽ làm mất cơ hội tiêm chủng cho trẻ.  Chúc bạn nhiều sức khỏe. Trân trọng!
